dataset,video_id,video,video_width,video_height,video_length,track,track_length,track_length_visible,presence_ratio,occlusion_percentage,number_of_occlusions,avg_occlusion_length,max_occlusion_length,min_occlusion_length,avg_speed,number_of_abrupt_motion_changes,min_scale,max_scale,avg_scale,number_of_scale_changes,avg_scale_change,number_of_shape_changes,category
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5192,4.0,4,0.019704433497536946,0.0,0,0.0,0.0,0.0,0.007989839651764136,0,720.2280290392215,783.6692365886635,767.808934701303,0,0.026984687156026657,1,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5193,52.0,47,0.2561576354679803,9.615384615384617,1,5.0,5.0,5.0,0.013541896787100582,1,876.665006398676,199384.00485928555,40296.41955210257,4,0.21555449996852644,5,truck
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5194,20.0,20,0.09852216748768473,0.0,0,0.0,0.0,0.0,0.02174756695997804,2,1477.0962657313041,67418.3102190586,23215.10833428397,2,0.3117673062195143,5,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5195,17.0,17,0.08374384236453201,0.0,0,0.0,0.0,0.0,0.027727148890535278,3,2540.3410042373002,59116.07617696263,21712.412562802547,3,0.3114257900484815,4,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5196,5.0,5,0.024630541871921183,0.0,0,0.0,0.0,0.0,0.010871492288543106,0,530.0988552676961,1111.2226075727615,831.2268687132625,0,0.3084218713684344,0,truck
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5197,19.0,19,0.09359605911330049,0.0,0,0.0,0.0,0.0,0.02212272787353458,3,996.797765701288,40126.0989561042,11217.135720303162,2,0.27750585506431513,0,pedestrian
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5198,16.0,16,0.07881773399014778,0.0,0,0.0,0.0,0.0,0.02387489585624382,3,1217.653272654708,22932.51299093677,6005.61477965605,2,0.33350483386184665,0,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5199,33.0,33,0.1625615763546798,0.0,0,0.0,0.0,0.0,0.015441971483532454,2,2025.0501585207044,123815.02775942479,26829.636606774267,1,0.18313906693987045,3,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5200,138.0,138,0.6798029556650246,0.0,0,0.0,0.0,0.0,0.004199147934639659,1,514.2058467098243,217622.44782950627,116708.06362951017,2,0.06352747719500403,3,truck
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5201,13.0,13,0.06403940886699508,0.0,0,0.0,0.0,0.0,0.0210229567574259,0,957.5000302039427,7466.090224485565,3982.4903524761858,3,0.3184590959167249,0,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5202,14.0,14,0.06896551724137931,0.0,0,0.0,0.0,0.0,0.025303644001381544,3,2179.801000872055,33553.11286844139,10700.1785454663,2,0.2703400607778756,0,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5203,34.0,34,0.16748768472906403,0.0,0,0.0,0.0,0.0,0.014536434237101815,2,838.2101532921539,182880.3717675298,41446.84534536352,2,0.22917538654172853,3,truck
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5204,20.0,20,0.09852216748768473,0.0,0,0.0,0.0,0.0,0.023091429122022656,3,2331.327135165673,125303.83828377252,31820.940907413482,3,0.30945055848980885,0,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5205,16.0,16,0.07881773399014778,0.0,0,0.0,0.0,0.0,0.024773135460813698,3,1150.3060023168136,78477.90702915473,25716.998413824695,4,0.42268650118938955,2,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5206,22.0,22,0.10837438423645321,0.0,0,0.0,0.0,0.0,0.004590334564662253,0,1062.4965595014678,4532.809568528144,3263.1680668103713,0,0.11393134895560773,0,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5207,2.0,2,0.009852216748768473,0.0,0,0.0,0.0,0.0,0.07362123878873741,0,2218.559114254901,3996.3224842106874,3107.4407992327942,0,0.801314402006748,0,pedestrian
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5208,129.0,129,0.6354679802955665,0.0,0,0.0,0.0,0.0,0.002571085943840208,0,1829.853098766003,45255.50202186088,24820.406366176998,0,0.03540968369660173,0,truck
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5209,5.0,5,0.024630541871921183,0.0,0,0.0,0.0,0.0,0.048596460157842795,3,6608.094824975592,24629.40634434117,15275.063896252002,2,0.5248372671983623,3,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5210,111.0,111,0.5467980295566502,0.0,0,0.0,0.0,0.0,0.002985829188519193,0,3271.5122610036974,140863.00530279367,112820.8405693285,0,0.03873027985138523,0,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5211,11.0,11,0.054187192118226604,0.0,0,0.0,0.0,0.0,0.03501553470891863,3,3010.0013974390695,35888.34381957552,13672.654179500794,1,0.28800999870358834,0,pedestrian
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5212,30.0,30,0.1477832512315271,0.0,0,0.0,0.0,0.0,0.007099265723543796,0,402.84216317523885,11449.142823766048,6436.841894119676,2,0.18656393399312884,3,rider
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5213,18.0,18,0.08866995073891626,0.0,0,0.0,0.0,0.0,0.020110740199747474,0,1004.5239523477691,17272.714571646353,7278.133834732265,3,0.37540608126849345,1,pedestrian
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5214,8.0,8,0.03940886699507389,0.0,0,0.0,0.0,0.0,0.012277023214505396,0,2490.5866526608243,3884.739942708477,3326.051214852709,0,0.08594403750209131,0,pedestrian
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5215,18.0,18,0.08866995073891626,0.0,0,0.0,0.0,0.0,0.006510852782120859,0,1110.7645879364682,6617.991305770801,3858.746768375473,2,0.28805339919825557,2,bicycle
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5216,7.0,7,0.034482758620689655,0.0,0,0.0,0.0,0.0,0.038856431169676166,3,2994.366102076539,15026.795889813873,8948.150460780216,2,0.4864400995167422,2,pedestrian
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5217,5.0,5,0.024630541871921183,0.0,0,0.0,0.0,0.0,0.027525236159272912,0,2627.0063765644154,5941.253514071914,4646.630688398266,1,0.48696255531382726,3,pedestrian
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5218,3.0,3,0.014778325123152709,0.0,0,0.0,0.0,0.0,0.04486212057544742,1,6461.285216599245,8266.686551442175,7238.728654606105,0,0.21703592128729687,1,bicycle
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5219,3.0,3,0.014778325123152709,0.0,0,0.0,0.0,0.0,0.0036446274008153853,0,541.4884938867241,747.0731136946266,612.6999835523944,0,0.14502644843360613,0,pedestrian
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5220,6.0,6,0.029556650246305417,0.0,0,0.0,0.0,0.0,0.003133422186986292,0,413.82556331392345,961.609758183361,805.481666049932,1,0.15804055534649547,1,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5221,25.0,23,0.12315270935960591,8.0,1,2.0,2.0,2.0,0.0033346633882356783,0,917.4592573419691,2716.962983329012,1814.3486668304515,0,0.10346926995495322,0,pedestrian
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5222,19.0,16,0.09359605911330049,15.789473684210526,1,3.0,3.0,3.0,0.0060697221643821846,0,783.6793417728406,2045.6604936378906,1338.4390862777661,2,0.2324925164935449,1,pedestrian
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5223,5.0,5,0.024630541871921183,0.0,0,0.0,0.0,0.0,0.004198673427843307,0,309.4075092245851,1719.6585961825222,1107.8462613237193,2,1.0606843550703644,3,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5224,5.0,5,0.024630541871921183,0.0,0,0.0,0.0,0.0,0.004223336821229326,0,725.8862525785603,1786.9727778320387,1363.4387871876345,1,0.28831699371170993,0,pedestrian
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5225,21.0,21,0.10344827586206896,0.0,0,0.0,0.0,0.0,0.0031861216434270214,0,611.1437264892327,2436.936141849587,1509.1856573943537,0,0.18106677848456815,4,pedestrian
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5226,9.0,9,0.04433497536945813,0.0,0,0.0,0.0,0.0,0.0013047952606616872,0,532.7346951256329,951.2512263947121,715.3095895745519,0,0.12718543943041885,2,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5227,10.0,10,0.04926108374384237,0.0,0,0.0,0.0,0.0,0.04050828244482825,4,472.93511106975797,80757.58831480569,31291.478407539507,4,0.5482998904928192,2,rider
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5228,8.0,8,0.03940886699507389,0.0,0,0.0,0.0,0.0,0.04149568945545724,4,3028.0451363779252,46432.62408166702,21954.568933514245,2,0.6798366929709413,3,bicycle
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5229,13.0,13,0.06403940886699508,0.0,0,0.0,0.0,0.0,0.015063274658721032,0,626.6092871538641,4866.090799543769,2666.0906719786735,2,0.301552866598639,12,truck
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5230,32.0,32,0.15763546798029557,0.0,0,0.0,0.0,0.0,0.0032524596415458,0,493.23862276142285,4623.349408378995,2967.9585071101556,0,0.07773997580299258,3,pedestrian
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5231,3.0,3,0.014778325123152709,0.0,0,0.0,0.0,0.0,0.0020528387707686186,0,508.48653841980655,768.557958932184,625.8216808101057,0,0.23041601939604328,0,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5232,7.0,7,0.034482758620689655,0.0,0,0.0,0.0,0.0,0.0026079623901640006,0,318.6146347318597,1224.189010836543,899.2301922059949,1,0.21917564546655396,2,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5233,3.0,3,0.014778325123152709,0.0,0,0.0,0.0,0.0,0.002757873039295051,0,700.6848358940342,989.1527817788922,838.4660540131384,0,0.288540253802318,1,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5234,47.0,47,0.2315270935960591,0.0,0,0.0,0.0,0.0,0.00038941179387195406,0,2042.2356209682407,3045.4548366001095,2670.583346434879,0,0.020320351024054474,0,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5235,2.0,2,0.009852216748768473,0.0,0,0.0,0.0,0.0,0.0008167653991310253,0,1608.3307386445983,1698.2002988462434,1653.2655187454209,0,0.05292047131466318,0,truck
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5236,16.0,16,0.07881773399014778,0.0,0,0.0,0.0,0.0,0.0019537278625462074,0,646.6614768911285,1915.6061249091008,1560.3649473421547,2,0.16074759403092703,3,bus
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5237,20.0,20,0.09852216748768473,0.0,0,0.0,0.0,0.0,0.0028768835001183424,0,901.8988287717374,3621.8447547580545,2667.185674351084,1,0.08460155273202914,0,pedestrian
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5238,2.0,2,0.009852216748768473,0.0,0,0.0,0.0,0.0,0.001365053594716148,0,772.0255815151393,867.1085456636395,819.5670635893894,0,0.12316038020643703,0,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5239,4.0,4,0.019704433497536946,0.0,0,0.0,0.0,0.0,0.0015630341950104481,0,1088.213958105833,1228.9442216376322,1191.6187739800644,0,0.040512279240207776,0,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5240,26.0,26,0.12807881773399016,0.0,0,0.0,0.0,0.0,0.0031708364700390812,0,657.5725446633414,2485.889215796106,1763.9471197058701,1,0.11868104269437779,2,pedestrian
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5241,22.0,22,0.10837438423645321,0.0,0,0.0,0.0,0.0,0.0020300457479265578,0,375.1062513770181,844.0935304398146,605.4481903642182,1,0.16906102551952967,4,pedestrian
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5242,3.0,3,0.014778325123152709,0.0,0,0.0,0.0,0.0,0.00265227687014331,0,175.0561910958262,339.263943022301,281.11615745671645,0,0.2575601908676236,1,car
BDD,49,b1e1a7b8-0aec80e8,1280,720,203,5243,9.0,9,0.04433497536945813,0.0,0,0.0,0.0,0.0,0.0020341812030592902,0,1228.8283237767039,1925.079381694361,1786.1336595143637,1,0.11659837317025809,1,bus
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5244,92.0,78,0.45544554455445546,15.217391304347828,3,4.666666666666667,8.0,1.0,0.008678745438748234,2,146.31917753481,54172.54134743697,10322.316958413296,4,0.20681770543934253,18,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5245,96.0,96,0.4752475247524752,0.0,0,0.0,0.0,0.0,0.006569804566647198,2,25514.65469336299,123104.9336766528,115880.86763725063,1,0.021281876896625935,3,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5246,87.0,87,0.4306930693069307,0.0,0,0.0,0.0,0.0,0.004887503750714958,0,8074.236761617389,192966.50074321628,166387.1836736981,0,0.04678213144264936,6,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5247,95.0,35,0.47029702970297027,63.1578947368421,3,20.0,41.0,9.0,0.012985191506620478,1,262.0038349989936,1803.897507841852,1110.9202387519695,5,0.2163472882380673,6,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5248,76.0,35,0.37623762376237624,53.94736842105263,4,10.25,11.0,9.0,0.0039042396565676894,0,153.70913233456446,429.135603739111,314.24153413906424,3,0.19346969311518053,9,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5249,118.0,101,0.5841584158415841,14.40677966101695,3,5.666666666666667,11.0,2.0,0.007502621665388397,2,380.6643306680735,7234.8618263967965,3850.695698653656,12,0.39563849581775534,9,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5250,84.0,83,0.4158415841584158,1.1904761904761905,1,1.0,1.0,1.0,0.006955349858299899,1,1817.1643495553126,7019.873935344388,4011.125996142833,5,0.12526096419624477,7,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5251,92.0,81,0.45544554455445546,11.956521739130435,4,2.75,7.0,1.0,0.007027160472787865,1,129.70422938063126,3070.988614077458,1010.6099748478157,11,0.2714894662092461,14,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5252,90.0,84,0.44554455445544555,6.666666666666667,4,1.5,3.0,1.0,0.0060303199100186205,1,223.24392273608981,1806.3652442257094,938.167667713435,9,0.22067296342759252,11,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5253,18.0,16,0.0891089108910891,11.11111111111111,2,1.0,1.0,1.0,0.0038017543447740666,0,166.62910308886515,882.6318924310885,485.57267008558046,1,0.1911719928890787,6,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5254,133.0,133,0.6584158415841584,0.0,0,0.0,0.0,0.0,0.0072171234213406,2,864.0348441458915,51582.10448145483,11925.436584165187,5,0.11774862502640038,40,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5255,68.0,33,0.33663366336633666,51.470588235294116,4,8.75,14.0,1.0,0.0008023395065609647,0,117.37878884792036,301.73692543182364,233.64873866868842,0,0.10480627984010407,5,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5256,172.0,167,0.8514851485148515,2.9069767441860463,2,2.5,4.0,1.0,0.009053677849666722,3,338.61190492610234,158755.46781463185,12744.76336261699,7,0.17041373339569293,27,truck
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5257,2.0,2,0.009900990099009901,0.0,0,0.0,0.0,0.0,0.0006934992365398945,0,363.61891473009825,374.52665961753377,369.072787173816,0,0.029124081309924613,0,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5258,67.0,65,0.3316831683168317,2.9850746268656714,2,1.0,1.0,1.0,0.00550544067865797,0,537.6381778542766,2136.3905506975193,1038.3128199398861,4,0.13498499100971556,20,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5259,60.0,60,0.297029702970297,0.0,0,0.0,0.0,0.0,0.007284679772946498,0,136.6398605079888,58092.11780873339,11214.180003933889,5,0.22195128555662175,11,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5260,60.0,58,0.297029702970297,3.3333333333333335,2,1.0,1.0,1.0,0.008932928374570602,2,286.92625723026055,4053.2091552143056,1099.4621716767047,7,0.2595340480825128,9,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5261,84.0,69,0.4158415841584158,17.857142857142858,3,5.0,8.0,2.0,0.013474727448774272,2,160.18156785698378,40775.0992991436,7133.391782083659,6,0.22635758260146888,17,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5262,34.0,25,0.16831683168316833,26.47058823529412,2,4.5,8.0,1.0,0.04058720984788318,4,755.5172420602274,8372.517031515405,5461.9818442468995,6,0.5055928629309072,4,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5263,6.0,6,0.0297029702970297,0.0,0,0.0,0.0,0.0,0.008653509658314842,0,251.7744873063982,417.37493920862966,311.2844585557566,0,0.19903619970407338,0,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5264,131.0,120,0.6485148514851485,8.396946564885496,5,2.2,5.0,1.0,0.012660797660308332,3,221.02450945831694,97976.84953363567,7226.653633589702,7,0.15961124462641899,19,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5265,51.0,41,0.2524752475247525,19.607843137254903,2,5.0,9.0,1.0,0.03794441525365259,17,1003.3273040431332,83675.00964739185,32031.534996567607,14,0.47601893315888616,9,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5266,68.0,63,0.33663366336633666,7.352941176470589,2,2.5,3.0,2.0,0.016827346442518133,3,633.7876876548979,37203.207171177346,14113.758864300698,4,0.21943193320702317,13,bus
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5267,75.0,63,0.3712871287128713,16.0,1,12.0,12.0,12.0,0.015996505522418866,3,474.1377934834634,38956.70785071692,6433.67481482626,2,0.14564405438194603,10,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5268,76.0,53,0.37623762376237624,30.263157894736842,1,23.0,23.0,23.0,0.01931964919325655,3,378.92845169331343,38754.76641869875,5961.843806102776,4,0.18766428075681157,13,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5269,62.0,62,0.3069306930693069,0.0,0,0.0,0.0,0.0,0.01505065294126763,3,313.7086183067352,36674.80660400843,7167.52180542016,4,0.31662307544814255,7,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5270,111.0,111,0.5495049504950495,0.0,0,0.0,0.0,0.0,0.015241769969944205,10,1132.588946356453,213665.93979890645,20563.07577899943,7,0.2395837452374323,15,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5271,49.0,49,0.24257425742574257,0.0,0,0.0,0.0,0.0,0.017039812878411522,5,951.5666919770523,40109.77857401724,13209.960599307109,7,0.40163624853659236,13,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5272,7.0,7,0.034653465346534656,0.0,0,0.0,0.0,0.0,0.018810620172229623,1,2037.0802889508384,26846.789749388936,17091.412486840174,1,0.35057116388218673,3,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5273,19.0,19,0.09405940594059406,0.0,0,0.0,0.0,0.0,0.01011739398510359,0,488.43186667818844,1398.7779122862105,1050.162738018159,2,0.2823764740809825,10,truck
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5274,13.0,11,0.06435643564356436,15.384615384615385,1,2.0,2.0,2.0,0.004480903308937509,0,146.31917753480937,402.6728494647431,310.8834332261524,1,0.2835784638773958,4,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5275,28.0,28,0.13861386138613863,0.0,0,0.0,0.0,0.0,0.012939018925836534,3,375.3267191563832,7874.147933239126,2414.4478573368083,2,0.20918163392736971,0,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5276,55.0,51,0.2722772277227723,7.2727272727272725,1,4.0,4.0,4.0,0.013702921993924165,4,236.89189039036577,33777.28759814912,5179.222558442305,3,0.20818371558748283,12,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5277,12.0,9,0.0594059405940594,25.0,1,3.0,3.0,3.0,0.027079295031722038,2,385.9511624485874,5319.112389746921,1648.5958812453428,2,0.5184703677588794,3,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5278,50.0,43,0.24752475247524752,14.000000000000002,1,7.0,7.0,7.0,0.015969675260471855,3,128.62214438547338,31509.986195386475,4704.520889417489,5,0.36305153931066675,11,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5279,31.0,31,0.15346534653465346,0.0,0,0.0,0.0,0.0,0.021287211983318535,3,264.83109370260905,14252.041181353929,3208.1156478281882,7,0.3407289620477409,6,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5280,12.0,12,0.0594059405940594,0.0,0,0.0,0.0,0.0,0.029090665580496375,3,457.6633351587266,12065.521352710262,4373.0196875810625,3,0.3719010003241909,0,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5281,27.0,27,0.13366336633663367,0.0,0,0.0,0.0,0.0,0.021410998572945945,3,513.8318453125489,21001.401533760338,3350.3630303988766,8,0.39779277842168137,7,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5282,26.0,26,0.12871287128712872,0.0,0,0.0,0.0,0.0,0.021868447785149146,3,400.57157528100066,69335.85762174844,7507.948583259871,5,0.33173642305252504,1,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5283,2.0,2,0.009900990099009901,0.0,0,0.0,0.0,0.0,0.026330053354005505,0,458.90329438886556,676.881283870269,567.8922891295673,0,0.4749976566886296,0,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5284,50.0,49,0.24752475247524752,2.0,1,1.0,1.0,1.0,0.0146930969245464,3,411.02387583614745,38585.264639018606,6507.623037579663,5,0.24273637747842414,19,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5285,8.0,7,0.039603960396039604,12.5,1,1.0,1.0,1.0,0.04007717008437965,2,281.68144894417446,2461.064606311273,1022.9806231516922,4,1.8332948471728177,4,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5286,21.0,21,0.10396039603960396,0.0,0,0.0,0.0,0.0,0.022972064714738543,4,433.88134362423204,23682.258553669246,5612.418678859672,6,0.5122725012453561,1,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5287,4.0,4,0.019801980198019802,0.0,0,0.0,0.0,0.0,0.035298275550638296,0,517.0603739879762,1590.9649985597596,1078.3880514965501,1,0.860257640671033,1,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5288,2.0,2,0.009900990099009901,0.0,0,0.0,0.0,0.0,0.023015876976116754,0,4017.2561270482333,4017.2561270482333,4017.2561270482333,0,0.0,0,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5289,15.0,15,0.07425742574257425,0.0,0,0.0,0.0,0.0,0.03180222105345315,4,657.9429954183889,41453.431115538864,11557.739497503388,5,0.5121368632815314,3,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5290,14.0,13,0.06930693069306931,7.142857142857142,1,1.0,1.0,1.0,0.0358413642466004,5,606.6774900934131,26976.304352320487,6496.106753077731,5,0.6137778937779109,1,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5291,11.0,10,0.054455445544554455,9.090909090909092,1,1.0,1.0,1.0,0.037114580059016786,4,1459.4406294453595,23658.26975731707,7121.544005266446,2,0.3999358239975862,0,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5292,4.0,4,0.019801980198019802,0.0,0,0.0,0.0,0.0,0.040612910348756893,2,519.7901853962808,2220.3543490202705,1319.9414794701856,2,0.816870195191755,1,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5293,12.0,11,0.0594059405940594,8.333333333333332,1,1.0,1.0,1.0,0.03611710987395027,4,1161.7081807718102,45759.791524860564,9232.029656491097,5,0.6337475906193466,1,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5294,20.0,18,0.09900990099009901,10.0,1,2.0,2.0,2.0,0.026981139418639374,4,227.5588797510343,32538.195643785184,6293.893086473642,5,0.5154626160072971,4,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5295,7.0,7,0.034653465346534656,0.0,0,0.0,0.0,0.0,0.05412362510343849,5,1501.2338885591569,29138.05985958944,13495.97534782573,4,1.0611078212807314,3,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5296,4.0,4,0.019801980198019802,0.0,0,0.0,0.0,0.0,0.042833134457256006,2,3418.2912590548217,16697.895538487508,9903.389184616453,2,0.7444469093223418,0,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5297,2.0,2,0.009900990099009901,0.0,0,0.0,0.0,0.0,0.06679902144409847,0,1615.8916638492358,8489.9447107381,5052.918187293668,0,4.254030886274948,0,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5298,32.0,32,0.15841584158415842,0.0,0,0.0,0.0,0.0,0.005232687569048659,0,169.93970576564183,1068.174126889025,518.8726971645152,2,0.16182858973067338,2,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5299,22.0,5,0.10891089108910891,77.27272727272727,1,17.0,17.0,17.0,0.045089897424162535,2,792.4956497759318,6396.806314536245,3206.168899106176,1,1.8148018651202138,2,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5300,29.0,28,0.14356435643564355,3.4482758620689653,1,1.0,1.0,1.0,0.005079958709895886,0,280.3646035502808,3889.289321693504,1087.2585960630481,4,0.2771402508054931,2,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5301,25.0,25,0.12376237623762376,0.0,0,0.0,0.0,0.0,0.005521792441516151,0,308.5380767847545,1713.2061147525194,952.1610805646499,2,0.17529365058335533,7,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5302,25.0,23,0.12376237623762376,8.0,2,1.0,1.0,1.0,0.012945762306562246,0,245.68159220411778,2396.773840008819,830.2178273561564,2,0.2174786404387494,0,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5303,4.0,4,0.019801980198019802,0.0,0,0.0,0.0,0.0,0.0451246246239308,2,2399.501298832183,4188.62682282233,3674.175410958527,1,0.39440890769502374,0,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5304,18.0,18,0.0891089108910891,0.0,0,0.0,0.0,0.0,0.006382640728643134,0,477.88642565194755,1766.8181457959918,1153.821410225212,0,0.13049230521337632,2,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5305,2.0,2,0.009900990099009901,0.0,0,0.0,0.0,0.0,0.05147575923558495,0,4776.187245578987,5021.118599553653,4898.65292256632,0,0.051281773804279486,0,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5306,1.0,1,0.0049504950495049506,0.0,0,0.0,0.0,0.0,0.0,0,2576.027787201103,2576.027787201103,2576.027787201103,0,0.0,0,pedestrian
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5307,1.0,1,0.0049504950495049506,0.0,0,0.0,0.0,0.0,0.0,0,1699.4305594911798,1699.4305594911798,1699.4305594911798,0,0.0,0,car
BDD,50,b1e1a7b8-65ec7612,1280,720,202,5308,10.0,10,0.04950495049504951,0.0,0,0.0,0.0,0.0,0.006755925717169747,0,399.1823002439781,814.9338891425601,600.251797894286,0,0.21596180743378157,2,car
